Proveedor,Factura_Numero,Mes_Servicio,Anexo,Cliente,Tipo_Factura,Monto_Teórico,Monto_Factura,Monto_Certificado,Monto_Pagado,OC_Numero,Certificacion_Numero,Fecha_Envio_Certificacion,SAP_Documento,Fecha_Envio_Factura,Fecha_Obligacion_Pago,Fecha_Programada_Pago,Fecha_Desembolso,Estado_Factura,Control_Estado,Responsable_Bloqueo,Responsable_Gestion,Accion,Comentario_Gestion
HPEFS,F001-00724242,2026-02-01,1034,COMPAÑIA DE SEGURIDAD PROSEGUR S. A, REGULAR ,402.22,402.22,402.22,0.00,9404246674,5048125907,2026-03-11,1300015527,2026-02-06,2026-04-17,,,PENDIENTE_SAP,VENCIDA,,,Registrar en SAP,
HPEFS,F001-00724283,2026-02-01,1014,MINISTERIO DE CULTURA, REGULAR ,1648.72,1648.72,1648.72,0.00,9404725054,0,,0,2026-02-06,2026-04-21,,,PAGADA,PAGADA,,,OK,No válida. Se certificó todo.
HPEFS,F001-00724251,2026-02-01,1019,ORGANISMO SUPERVISOR DE LA INVERSION EN ENERGIA Y MINERIA, REGULAR ,521.45,521.45,521.45,0.00,9403939754,5048125993,2026-03-11,1300015526,2026-02-06,2026-04-17,,,PENDIENTE_SAP,VENCIDA,,,Registrar en SAP,
HPEFS,F001-00724262,2026-02-01,1059,PODER JUDICIAL, REGULAR ,391.44,391.44,391.44,0.00,9405278196,5047956375,2026-03-11,1300015525,2026-02-06,2026-04-17,,,PENDIENTE_SAP,VENCIDA,,,Registrar en SAP,
HPEFS,F001-00724264,2026-02-01,1072,PODER JUDICIAL, REGULAR ,24436.70,24436.70,24436.70,0.00,9405438530,5048143083,2026-03-11,1300015524,2026-02-06,2026-04-17,,,PENDIENTE_SAP,VENCIDA,,,Registrar en SAP,
HPEFS,F001-00724265,2026-02-01,1069,PODER JUDICIAL, REGULAR ,2892.00,2892.00,2892.00,0.00,9405438530,5048143081,2026-03-11,1300015523,2026-02-06,2026-04-17,,,PENDIENTE_SAP,VENCIDA,,,Registrar en SAP,
HPEFS,F001-00724260,2026-02-01,1013,PESQUERA EXALMAR S.A.A., REGULAR ,1461.21,1461.21,1461.21,0.00,9403916932,5047906845,2026-03-11,0,2026-02-06,2026-04-17,,,PENDIENTE_SAP,VENCIDA,,,Registrar en SAP,
HPEFS,F001-00724243,2026-02-01,1010,MUNICIPALIDAD METROPOLITANA DE LIMA, REGULAR ,5322.52,5322.52,5322.52,0.00,9403801211,5048131048,2026-03-11,1300015519,2026-02-06,2026-04-17,,,PENDIENTE_SAP,VENCIDA,,,Registrar en SAP,
HPEFS,F001-00724217,2026-02-01,868,COSTA DEL SOL S.A., REGULAR ,99.25,99.25,99.25,0.00,9402943558,5048126093,2026-03-11,1300015518,2026-02-06,2026-04-17,,,PENDIENTE_SAP,VENCIDA,,,Registrar en SAP,
HPEFS,F001-00724246,2026-02-01,1024,FARMACIAS PERUANAS S.A.C., REGULAR ,8467.28,8467.28,8467.28,0.00,9404090065,5048131047,2026-03-11,1300015516,2026-02-06,2026-04-17,,,PENDIENTE_SAP,VENCIDA,,,Registrar en SAP,
HPEFS,F001-00724319,2026-02-01,1030-01,RASH PERU S.R.L, REGULAR ,587.33,587.33,587.33,0.00,9404725043,5048130246,2026-03-11,1300014976,2026-02-06,2026-04-17,,,PENDIENTE_SAP,VENCIDA,,,Registrar en SAP,
HPEFS,F001-00723762,2026-02-01,1084-01,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO, REGULAR ,8316.30,8316.30,8316.30,0.00,9404724979,5048131045,2026-03-11,1300015016,2026-02-06,2026-04-17,,,PENDIENTE_SAP,VENCIDA,,,Registrar en SAP,
HPEFS,F001-00723762,2026-02-01,1084-01,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO, REGULAR ,2932.60,2932.60,2932.60,0.00,9404725055,5048131044,2026-03-11,1300015016,2026-02-06,2026-04-17,,,PENDIENTE_SAP,VENCIDA,,,Registrar en SAP,
HPEFS,F001-00732235,2026-03-01,868,COSTA DEL SOL S.A., REGULAR ,650.94,650.94,0.00,0.00,9402939014,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732235,2026-03-01,868,COSTA DEL SOL S.A., REGULAR ,99.25,99.25,0.00,0.00,9402943558,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732276,2026-03-01,886,TACNA SOLAR SAC, REGULAR ,44.37,44.37,0.00,0.00,9403050971,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732276,2026-03-01,886,TACNA SOLAR SAC, REGULAR ,59.94,59.94,0.00,0.00,9403052563,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732337,2026-03-01,1015,GOBIERNO REGIONAL DE LIMA, REGULAR ,1588.14,1588.14,0.00,0.00,9404768875,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732337,2026-03-01,1015,GOBIERNO REGIONAL DE LIMA, REGULAR ,1794.87,1794.87,0.00,0.00,9404775784,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732266,2026-03-01,1035,COMISION NACIONAL DE INVESTIGACION Y DESARROLLO AEROESPACIAL (CONIDA), REGULAR ,957.94,957.94,0.00,0.00,9404264620,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732271,2026-03-01,1036,INVERSIONES FISA S.A., REGULAR ,947.14,947.14,0.00,0.00,9404288313,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732267,2026-03-01,1043,EMPRESA EDITORA EL COMERCIO S.A., REGULAR ,7198.75,7198.75,0.00,0.00,9404408953,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732262,2026-03-01,1049,BANCO BBVA PERU, REGULAR ,7731.24,7731.24,0.00,0.00,9404533559,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732314,2026-03-01,1052,GACSA PERU S.A.C., REGULAR ,1075.49,1075.49,0.00,0.00,9404583299,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732312,2026-03-01,1058,PODER JUDICIAL, REGULAR ,13620.65,13620.65,0.00,0.00,9405438512,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732294,2026-03-01,1063,PODER JUDICIAL, REGULAR ,19238.12,19238.12,0.00,0.00,4791172853,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732293,2026-03-01,1064,PODER JUDICIAL, REGULAR ,35283.97,35283.97,0.00,0.00,4791172853,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732270,2026-03-01,1065,PODER JUDICIAL, REGULAR ,4847.16,4847.16,0.00,0.00,4791172853,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732279,2026-03-01,1066,PODER JUDICIAL, REGULAR ,9020.21,9020.21,0.00,0.00,4791172853,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732289,2026-03-01,1068,PODER JUDICIAL, REGULAR ,87006.96,87006.96,0.00,0.00,9405438512,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00728586,2026-03-01,1073,PODER JUDICIAL, REGULAR ,14323.48,14323.48,0.00,0.00,9405438512,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732305,2026-03-01,1075,PODER JUDICIAL, REGULAR ,2400.39,2400.39,0.00,0.00,9405438512,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732313,2026-03-01,1077,PODER JUDICIAL, REGULAR ,46350.81,46350.81,0.00,0.00,9405438530,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732304,2026-03-01,1078,PODER JUDICIAL, REGULAR ,14370.97,14370.97,0.00,0.00,9405438530,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732296,2026-03-01,1079,BANCO BBVA PERU, REGULAR ,6165.21,6165.21,0.00,0.00,9404715637,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732292,2026-03-01,1080,BANCO BBVA PERU, REGULAR ,4880.72,4880.72,0.00,0.00,9404715638,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732297,2026-03-01,1081,BANCO BBVA PERU, REGULAR ,348.47,348.47,0.00,0.00,9404728507,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732338,2026-03-01,1089,MEDLOG PIURA SAC, REGULAR ,211.63,211.63,0.00,0.00,9404308925,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732315,2026-03-01,1093,VESALIO S.A., REGULAR ,403.06,403.06,0.00,0.00,9404879514,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732342,2026-03-01,1094,CAJA MUNICIPAL DE AHORRO Y CREDITO DE AREQUIPA S.A. - CAJA AREQUIPA, REGULAR ,317.75,317.75,0.00,0.00,9404321611,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732342,2026-03-01,1094,CAJA MUNICIPAL DE AHORRO Y CREDITO DE AREQUIPA S.A. - CAJA AREQUIPA, REGULAR ,220.08,220.08,0.00,0.00,9404321640,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732322,2026-03-01,1100,ASOC PERUANA DE AUTORES Y COMPOSITORES, REGULAR ,683.63,683.63,0.00,0.00,9404916908,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732324,2026-03-01,1101,CAJA MUNICIPAL DE AHORRO Y CREDITO DE TRUJILLO SA - CAJA TRUJILLO, REGULAR ,598.77,598.77,0.00,0.00,9405007086,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732325,2026-03-01,1102,CAJA MUNICIPAL DE AHORRO Y CREDITO DE TRUJILLO SA - CAJA TRUJILLO, REGULAR ,76.21,76.21,0.00,0.00,9405007333,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732323,2026-03-01,1103,BANCO BBVA PERU, REGULAR ,3353.13,3353.13,0.00,0.00,9405014864,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732345,2026-03-01,1104,#N/D, REGULAR ,879.66,879.66,0.00,0.00,9404943420,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732339,2026-03-01,1105,SUPERMERCADOS PERUANOS SOCIEDAD ANONIMA 'O ' S.P.S.A., REGULAR ,6331.90,6331.90,0.00,0.00,9405203527,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732333,2026-03-01,1109,DISTRIBUCIONES OLANO S.A.C., REGULAR ,863.16,863.16,0.00,0.00,9405014634,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732343,2026-03-01,1110,DINET S.A., REGULAR ,4232.15,4232.15,0.00,0.00,9404962240,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732343,2026-03-01,1110,DINET S.A., REGULAR ,1813.78,1813.78,0.00,0.00,9404965971,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732340,2026-03-01,1111,GRUPO LA REPUBLICA PUBLICACIONES S.A., REGULAR ,911.27,911.27,0.00,0.00,9404923990,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732341,2026-03-01,1113,UNIVERSIDAD DE SAN MARTIN DE PORRES, REGULAR ,3946.74,3946.74,0.00,0.00,9405281890,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732341,2026-03-01,1113,UNIVERSIDAD DE SAN MARTIN DE PORRES, REGULAR ,9209.05,9209.05,0.00,0.00,9405285995,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732261,2026-03-01,1010,MUNICIPALIDAD METROPOLITANA DE LIMA, REGULAR ,3352.01,3352.01,0.00,0.00,9403801198,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732261,2026-03-01,1010,MUNICIPALIDAD METROPOLITANA DE LIMA, REGULAR ,5322.52,5322.52,0.00,0.00,9403801211,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732278,2026-03-01,1013,PESQUERA EXALMAR S.A.A., REGULAR ,860.88,860.88,0.00,0.00,9403916899,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732278,2026-03-01,1013,PESQUERA EXALMAR S.A.A., REGULAR ,1461.21,1461.21,0.00,0.00,9403916932,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732301,2026-03-01,1014,MINISTERIO DE CULTURA, REGULAR ,2368.21,2368.21,2368.21,0.00,9404725013,0,,0,2026-03-09,2026-04-21,,,PAGADA,PAGADA,,,OK,No válida. Se certificó todo.
HPEFS,F001-00732301,2026-03-01,1014,MINISTERIO DE CULTURA, REGULAR ,1648.72,1648.72,1648.72,0.00,9404725054,0,,0,2026-03-09,2026-04-21,,,PAGADA,PAGADA,,,OK,No válida. Se certificó todo.
HPEFS,F001-00732269,2026-03-01,1019,ORGANISMO SUPERVISOR DE LA INVERSION EN ENERGIA Y MINERIA, REGULAR ,768.12,768.12,0.00,0.00,9403939724,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732269,2026-03-01,1019,ORGANISMO SUPERVISOR DE LA INVERSION EN ENERGIA Y MINERIA, REGULAR ,521.45,521.45,0.00,0.00,9403939754,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732264,2026-03-01,1024,FARMACIAS PERUANAS S.A.C., REGULAR ,119.37,119.37,0.00,0.00,9404088243,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732264,2026-03-01,1024,FARMACIAS PERUANAS S.A.C., REGULAR ,8467.28,8467.28,0.00,0.00,9404090065,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732290,2026-03-01,1025,BANCO DE CREDITO DEL PERU, REGULAR ,234.98,234.98,0.00,0.00,9404722428,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732290,2026-03-01,1025,BANCO DE CREDITO DEL PERU, REGULAR ,441.92,441.92,0.00,0.00,9404725042,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732277,2026-03-01,1028,CAJA MUNICIPAL DE AHORRO Y CREDITO DE AREQUIPA S.A. - CAJA AREQUIPA, REGULAR ,1750.23,1750.23,0.00,0.00,9404008465,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732277,2026-03-01,1028,CAJA MUNICIPAL DE AHORRO Y CREDITO DE AREQUIPA S.A. - CAJA AREQUIPA, REGULAR ,5931.72,5931.72,0.00,0.00,9404010718,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732309,2026-03-01,1031,TRADING FASHION LINE S.A., REGULAR ,446.20,446.20,0.00,0.00,9404725014,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732309,2026-03-01,1031,TRADING FASHION LINE S.A., REGULAR ,139.61,139.61,0.00,0.00,9404725028,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732260,2026-03-01,1034,COMPAÑIA DE SEGURIDAD PROSEGUR S. A, REGULAR ,188.42,188.42,0.00,0.00,9404246673,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732260,2026-03-01,1034,COMPAÑIA DE SEGURIDAD PROSEGUR S. A, REGULAR ,402.22,402.22,0.00,0.00,9404246674,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732310,2026-03-01,1038R,FARMACIAS PERUANAS S.A.C., REGULAR ,911.92,911.92,0.00,0.00,9404725015,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732310,2026-03-01,1038R,FARMACIAS PERUANAS S.A.C., REGULAR ,2735.75,2735.75,0.00,0.00,9404725060,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732275,2026-03-01,1042,MINISTERIO DE DEFENSA, REGULAR ,436.73,436.73,0.00,0.00,9404336527,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732275,2026-03-01,1042,MINISTERIO DE DEFENSA, REGULAR ,573.60,573.60,0.00,0.00,9404336540,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732263,2026-03-01,1044,MARINA DE GUERRA DEL PERU, REGULAR ,1609.79,1609.79,0.00,0.00,9404408983,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732263,2026-03-01,1044,MARINA DE GUERRA DEL PERU, REGULAR ,1332.15,1332.15,0.00,0.00,9404420461,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732307,2026-03-01,1047,SEGURO SOCIAL DE SALUD, REGULAR ,204.60,204.60,0.00,0.00,9404530077,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732307,2026-03-01,1047,SEGURO SOCIAL DE SALUD, REGULAR ,79.20,79.20,0.00,0.00,9404530078,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732265,2026-03-01,1048,BANCO BBVA PERU, REGULAR ,121.60,121.60,0.00,0.00,9404530059,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732265,2026-03-01,1048,BANCO BBVA PERU, REGULAR ,6019.99,6019.99,0.00,0.00,9404533407,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732326,2026-03-01,1051,TELEPERFORMANCE PERU S.A.C., REGULAR ,746.69,746.69,0.00,0.00,9404616335,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732326,2026-03-01,1051,TELEPERFORMANCE PERU S.A.C., REGULAR ,1353.85,1353.85,0.00,0.00,9404616347,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732320,2026-03-01,1053,ALPAYANA S.A.C., REGULAR ,128.89,128.89,0.00,0.00,9404616346,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732320,2026-03-01,1053,ALPAYANA S.A.C., REGULAR ,300.75,300.75,0.00,0.00,9404622978,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732327,2026-03-01,1054,IR MANAGEMENT S.R.L., REGULAR ,39.01,39.01,0.00,0.00,9404622945,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732327,2026-03-01,1054,IR MANAGEMENT S.R.L., REGULAR ,6962.43,6962.43,0.00,0.00,9404622982,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732291,2026-03-01,1056,BANCO DE CREDITO DEL PERU, REGULAR ,113.65,113.65,0.00,0.00,9404496906,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732291,2026-03-01,1056,BANCO DE CREDITO DEL PERU, REGULAR ,54.75,54.75,0.00,0.00,9404496907,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732284,2026-03-01,1057,PODER JUDICIAL, REGULAR ,66411.78,66411.78,0.00,0.00,9405438512,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732284,2026-03-01,1057,PODER JUDICIAL, REGULAR ,4761.33,4761.33,0.00,0.00,9405438530,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732280,2026-03-01,1059,PODER JUDICIAL, REGULAR ,3686.89,3686.89,0.00,0.00,9405438512,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732280,2026-03-01,1059,PODER JUDICIAL, REGULAR ,391.44,391.44,0.00,0.00,9405278196,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732281,2026-03-01,1060,PODER JUDICIAL, REGULAR ,19176.04,19176.04,0.00,0.00,9405438512,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732281,2026-03-01,1060,PODER JUDICIAL, REGULAR ,4708.16,4708.16,0.00,0.00,9405438530,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732285,2026-03-01,1061,PODER JUDICIAL, REGULAR ,49646.06,49646.06,0.00,0.00,9405438512,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732285,2026-03-01,1061,PODER JUDICIAL, REGULAR ,12189.27,12189.27,0.00,0.00,9405438530,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732286,2026-03-01,1062,PODER JUDICIAL, REGULAR ,29105.90,29105.90,0.00,0.00,9405438478,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732286,2026-03-01,1062,PODER JUDICIAL, REGULAR ,7146.17,7146.17,0.00,0.00,9405438530,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732288,2026-03-01,1067,PODER JUDICIAL, REGULAR ,1976.12,1976.12,0.00,0.00,9405438512,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732288,2026-03-01,1067,PODER JUDICIAL, REGULAR ,414.58,414.58,0.00,0.00,9405438530,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732283,2026-03-01,1069,PODER JUDICIAL, REGULAR ,9164.47,9164.47,0.00,0.00,9405438512,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732283,2026-03-01,1069,PODER JUDICIAL, REGULAR ,2892.00,2892.00,0.00,0.00,9405438530,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732287,2026-03-01,1070,PODER JUDICIAL, REGULAR ,5572.76,5572.76,0.00,0.00,9405438512,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00732287,2026-03-01,1070,PODER JUDICIAL, REGULAR ,15691.90,15691.90,0.00,0.00,9405438530,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00728585,2026-03-01,1071,PODER JUDICIAL, REGULAR ,6573.88,6573.88,0.00,0.00,9405438512,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
HPEFS,F001-00728585,2026-03-01,1071,PODER JUDICIAL, REGULAR ,5981.76,5981.76,0.00,0.00,9405438530,0,,0,2026-03-09,2026-05-15,,,PENDIENTE_SAP,PENDIENTE_SAP,,,Registrar en SAP,
